Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,427,,"3.9
25"
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 449,,"4.4
13"
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Vasavi travels,NON A/C Seater/ Sleeper (2+1),23:59,05:40,05h 41m,INR 499,,3.9
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 399,,"2.2
15"
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:50,07:00,07h 10m,INR 3999,,4.4
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:30,05:30,06h 00m,INR 3500,,"2.7
9"
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 1999,,2.2
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 500,,"4.3
103"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 499,,"4.4
88"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,INR 649,,"3.8
139"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),22:30,05:15,06h 45m,INR 700,,"4.0
87"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,INR 500,,"3.8
90"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,INR 499,,"4.6
39"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,SLVR Travels,Non A/C Seater / Sleeper (2+1),21:20,04:55,07h 35m,630,,3.0
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Raja Buses,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,INR 3000,,"3.9
70"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 450,,"3.7
57"
Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 2111,,"3.8
37"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,INR 399,,"4.7
12"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,379,,"4.5
12"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,INR 399,,"4.6
16"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,379,,"4.2
17"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,INR 500,,"4.5
6"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Vasavi travels,NON A/C Seater/ Sleeper (2+1),20:30,02:00,05h 30m,INR 400,,3.9
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,INR 450,,"4.4
11"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,INR 500,,"3.6
9"
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,INR 3999,,4.4
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Ahobila Travels,Non A/C Seater / Sleeper (2+1),20:35,02:30,05h 55m,INR 3500,,3.0
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),15:10,05:00,13h 50m,INR 490,,"4.0
4"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,04:10,07h 10m,INR 500,,"3.7
72"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,04:10,06h 40m,INR 420,,"4.4
16"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,04:45,07h 15m,INR 400,,"3.6
9"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,INR 450,,"4.4
57"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,INR 900,,"4.0
19"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Kaveri Travels,A/C Sleeper (2+1),21:30,04:40,07h 10m,INR 700,,"3.8
123"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,VSN Travels,A/C Seater / Sleeper (2+1),22:10,03:55,05h 45m,449,,"4.5
14"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,04:00,06h 30m,INR 700,,"3.8
32"
Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,INR 800,,"4.3
71"
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5675,Express(Non AC Seater),16:00,18:20,02h 20m,INR 143,,"3.1
5"
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5759,Express(Non AC Seater),17:45,20:10,02h 25m,INR 143,,"3.2
119"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VSN Travels,A/C Seater / Sleeper (2+1),22:25,05:00,06h 35m,INR 499,,"3.7
109"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,INR 399,,"4.6
35"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 590,,"4.1
181"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,JSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:40,04:15,05h 35m,INR 349,,"3.7
43"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,INR 460,,"4.0
118"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,INR 990,,"4.1
16"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Pragathi Travels,NON A/C Push Back (2+2),23:00,05:00,06h 00m,INR 449,,"3.9
62"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SVR Bus,Non A/C Seater / Sleeper (2+1),23:05,04:45,05h 40m,INR 449,,"3.9
72"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Sai Balaji Travels,A/C Sleeper (2+1),23:10,04:50,05h 40m,INR 599,,"4.6
21"
Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,INR 549,,"3.0
108"
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:10,04:20,04h 10m,INR 571,,3.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:15,04:15,04h 00m,INR 450,,3.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri Padmavathi Travels,A/C Seater / Sleeper (2+1),00:20,05:45,05h 25m,INR 550,,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri Padmavathi Travels,A/C Sleeper (2+1),00:30,04:30,04h 00m,INR 650,,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri Padmavathi Travels,A/C Sleeper (2+1),00:30,04:30,04h 00m,INR 650,,3.7
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:55,04:00,03h 05m,INR 450,,3.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,03:30,03h 35m,719,,3.6
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),23:59,04:50,04h 51m,405,,"3.6
4"
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:55,05:15,04h 20m,INR 643,,3.3
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),01:15,05:45,04h 30m,INR 571,,3.3
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Go Bus Travels,Non A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,INR 500,,"4.0
103"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:50,07:12,08h 22m,459,,"4.1
416"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:05,06:27,08h 22m,545,,"4.4
428"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),21:45,05:26,07h 41m,823,,"4.2
189"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),21:15,04:45,07h 30m,INR 510,,"4.2
132"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,527,,"4.4
225"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),22:40,06:15,07h 35m,INR 780,,"4.6
81"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:25,07:00,07h 35m,INR 780,,"4.5
68"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),22:45,06:30,07h 45m,INR 500,,"4.8
4"
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:15,06:10,06h 55m,449,,"4.2
11"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,PSS Transport,A/C Sleeper (2+1),15:00,18:40,03h 40m,200,,4.4
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),16:30,20:10,03h 40m,237,,"4.2
341"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,INR 400,,"4.5
210"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),23:30,03:10,03h 40m,404,,"4.5
155"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Maheswari Travels,Non A/C Seater / Sleeper (2+1),19:45,01:10,05h 25m,INR 600,,"3.6
18"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:20,01:00,04h 40m,INR 600,,"4.1
10"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Sri Sai Express,A/C Seater / Sleeper (2+1),20:30,23:20,02h 50m,INR 450,,"4.0
8"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,AR & BCVR Travels,A/C Seater/Sleeper (2+1),20:50,01:00,04h 10m,INR 650,,"4.1
28"
Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,VRCR Travels,A/C Seater / Sleeper (2+1),21:35,00:45,03h 10m,INR 499,,"3.6
105"
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,INR 350,,"4.4
7"
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,02:00,05h 20m,INR 378,,"3.2
8"
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),20:40,02:45,06h 05m,INR 397,,3.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,INR 399,,"2.1
11"
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,INR 350,,"2.2
4"
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,00:30,05h 10m,INR 500,,"4.0
8"
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Amara Tours And Travels,A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,INR 600,,New
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Royal Voyage Travels,Non A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,INR 600,,4.0
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,02:00,06h 15m,INR 599,,3.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,A/C Sleeper (2+1),20:10,03:00,06h 50m,INR 699,,3.2
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,INR 500,,4.1
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,408,,"4.2
351"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 409,,"4.6
443"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 500,,"4.2
134"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:30,06:40,07h 10m,408,,"4.2
375"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Volvo A/C Semi Sleeper (2+2),22:45,05:10,06h 25m,INR 449,,"4.4
410"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:35,05:10,06h 35m,INR 719,,"4.6
429"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:35,06:00,07h 25m,406,,"4.7
224"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,05:10,07h 25m,399,,"4.4
703"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Tirumala Xpress,A/C Sleeper (2+1),22:20,05:35,07h 15m,500,,"4.0
318"
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:20,06:15,07h 55m,INR 400,,"4.4
116"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,04:35,05h 05m,INR 700,,"4.2
45"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 450,,"3.2
36"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05:00,05h 25m,INR 450,,"3.8
37"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,05:40,06h 00m,INR 399,,"4.1
26"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,A/C Seater / Sleeper (2+1),23:44,06:05,06h 21m,INR 550,,"4.5
11"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 399,,"3.0
25"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05:15,05h 25m,INR 500,,3.8
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:50,05:00,05h 10m,427,,"3.3
38"
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05:00,05h 10m,INR 500,,3.8
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,INR 399,,4.2
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Royal Rich India,Bharat Benz A/C Sleeper (2+1),13:40,17:35,03h 55m,650,,"5.0
13"
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,21:45,03h 45m,550,,"3.9
8"
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VSR Tours and Travels,A/C Sleeper (2+1),18:20,01:30,07h 10m,692,,4.5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,NueGo,Electric A/C Seater (2+2),19:00,00:15,05h 15m,212,,"4.5
32"
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),19:30,01:45,06h 15m,475,,3.1
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,20:00,01:00,05h 00m,INR 540,,3.5
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Zingbus Plus,A/C Sleeper (2+1),20:05,01:05,05h 00m,700,,4.8
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,November Travels,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 595,,4.3
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,November Travels,Bharat Benz A/C Sleeper (2+1),18:40,01:15,06h 35m,INR 800,,4.3
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SVR Tours and Travels,A/C Sleeper (2+1),20:00,23:55,03h 55m,INR 690,,3.4
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),16:30,20:05,03h 35m,237,,"4.3
178"
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),16:35,20:10,03h 35m,237,,"4.2
117"
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),18:00,21:55,03h 55m,237,,"4.1
169"
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,237,,"4.2
336"
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,21:55,03h 55m,INR 800,,"3.7
7"
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,22:00,04h 00m,INR 700,,3.7
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Maheswari Travels,Non A/C Seater / Sleeper (2+1),02:00,06:21,04h 21m,INR 450,,"3.1
29"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Yolo Bus,A/C Sleeper (2+1),21:31,05:03,07h 32m,INR 720,,"4.6
378"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 419,,"4.6
383"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),22:30,06:15,07h 45m,INR 690,,"4.1
169"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,A/C Sleeper (2+1),20:00,04:15,08h 15m,620,,"4.4
402"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),21:45,06:00,08h 15m,525,,"4.3
512"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 450,,"4.4
131"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),18:00,01:15,07h 15m,651,,"4.8
21"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05:55,08h 55m,INR 470,,"4.6
490"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),22:00,06:10,08h 10m,INR 649,,"4.5
313"
Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),22:15,06:15,08h 00m,INR 500,,"4.2
309"
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,A/C Sleeper (2+1),15:07,19:00,03h 53m,316,,"3.8
25"
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),15:30,19:30,04h 00m,INR 504,,"4.9
17"
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:00,21:30,04h 30m,INR 590,,3.4
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:00,21:15,03h 15m,INR 523,,"4.3
5"
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VKV Travels,A/C Sleeper (2+1),18:45,22:30,03h 45m,674,,4.6
