Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,01:50,06h 20m,INR 899,,"4.6
51"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:20,02:10,05h 50m,INR 768,,"4.3
50"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,23:50,06h 50m,INR 999,,"4.8
27"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),15:30,22:20,06h 50m,853,,"3.6
80"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),19:45,04:45,09h 00m,524,,"3.0
119"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:25,00:30,06h 05m,629,,3.3
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),19:30,01:55,06h 25m,1039,,"4.7
29"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:15,02:15,06h 00m,934,,"4.8
24"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:00,02:30,06h 30m,811,,"4.1
27"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,02:00,07h 00m,INR 799,,"4.7
26"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),20:00,01:45,05h 45m,INR 860,,"4.0
49"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),21:10,02:55,05h 45m,INR 750,,"4.4
29"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:15,05:15,08h 00m,629,,"3.3
5"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00,00:30,07h 30m,853,,3.6
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,809,,3.3
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),18:15,00:08,05h 53m,849,,"4.7
17"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),18:00,01:10,07h 10m,INR 950,,"4.9
13"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,03:00,06h 30m,558,,"3.8
25"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),19:00,01:25,06h 25m,891,,"4.1
15"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,DKN HOLIDAYS,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,01:30,06h 30m,INR 699,,New
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,01:15,05h 45m,763,,"2.2
4"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),18:00,02:00,08h 00m,1104,,3.0
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),19:30,02:00,06h 30m,INR 949,,"4.8
14"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:00,03:45,05h 45m,1166,,"5.0
4"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),17:30,01:00,07h 30m,INR 444,,2.6
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),20:30,03:30,07h 00m,INR 722.32,,"4.5
48"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),19:00,01:15,06h 15m,715,,3.6
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:45,22:40,06h 55m,INR 797,,"4.9
9"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),19:00,00:55,05h 55m,715,,3.6
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),19:00,01:35,06h 35m,715,,3.6
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),19:00,02:45,07h 45m,674,,3.3
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:30,23:55,06h 25m,919,,3.9
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:00,00:30,06h 30m,919,,3.9
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),20:45,02:40,05h 55m,INR 1023,,"4.4
8"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,01:25,06h 25m,789,,"4.7
5"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),20:01,03:30,07h 29m,INR 449,,"2.5
57"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:00,03:30,05h 30m,INR 950,,"4.1
6"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),17:45,00:15,06h 30m,892,,4.5
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,01:00,06h 30m,770,,"4.3
4"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:10,03:10,05h 00m,INR 950,,"3.0
9"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),20:30,03:10,06h 40m,999,,"2.4
12"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),17:00,00:05,07h 05m,INR 769,,"2.4
6"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:10,03:30,06h 20m,1137,,3.9
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:30,01:35,08h 05m,INR 699,,"1.9
4"
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),18:15,02:20,08h 05m,INR 799,,4.5
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,03:15,06h 15m,1320,,4.5
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:00,03:00,07h 00m,854,,4.5
Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,RS YADAV SMART BUS,Volvo 9600 A/C Semi Sleeper (2+2),17:50,02:45,08h 55m,INR 1899,,4.4
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,06:45,07h 45m,647,,"4.8
161"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,06:30,07h 30m,789,,"4.7
136"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,06:20,07h 45m,771,,"4.6
140"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,INR 999,,"4.2
133"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,INR 799,,"4.4
284"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,889,,"4.2
35"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,06:00,08h 40m,732,,"3.6
27"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:35,07h 05m,INR 760,,4.1
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,06:05,06h 10m,853,,"3.6
37"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:50,06:15,07h 25m,INR 899,,"3.8
29"
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Royal Safari India Travels,A/C Seater Push Back (2+2),23:00,05:55,06h 55m,856,,2.6
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),23:00,05:55,06h 55m,771,,2.6
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,FlixBus,AC Seater (2+2),22:30,06:10,07h 40m,INR 508.04,,4.2
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:20,06:25,07h 05m,INR 900,,4.1
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:20,07:15,07h 55m,INR 850,,3.2
Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 290,Ordinary 3+2 Non AC Seater,19:00,05:30,10h 30m,INR 583,,"3.1
20"
Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,20:20,05:00,08h 40m,INR 641,,"2.4
28"
Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,,"3.9
164"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:45,06:00,06h 15m,INR 599,,"4.8
377"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,05:20,05h 50m,791,,"4.7
472"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:50,05:00,06h 10m,INR 500,,"4.7
379"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,INR 749,,"4.8
367"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,05:30,07h 15m,763,,"3.8
75"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,699,,"3.8
75"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,699,,"3.7
213"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:50,07:00,07h 10m,INR 747,,"4.6
8"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,999,,3.2
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,07:15,09h 15m,INR 799,,"2.2
22"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:00,05h 00m,999,,"2.7
11"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59,07:00,07h 01m,1100,,"1.9
9"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:25,08h 40m,899,,3.3
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Royal Safari India Travels,AC Seater (2+2),18:50,00:45,05h 55m,771,,2.6
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,07:30,08h 00m,INR 1299,,"2.7
9"
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:57,07:00,07h 03m,1137,,3.9
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,07:00,07h 05m,1137,,3.9
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,08:00,08h 01m,719,,2.8
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Maa Chamunda Holidays,Volvo A/C Semi Sleeper (2+2 ),23:59,08:00,08h 01m,INR 899,,3.0
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,07:50,08h 10m,1444,,1.8
Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,07:10,08h 10m,INR 2299,, 
Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,19:45,04:30,08h 45m,INR 545,,"3.0
13"
Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,HRTC - 726,Ordinary 3+2 Non AC Seater,20:45,04:30,07h 45m,INR 495,,3.7
Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:10,07h 40m,INR 818,,"4.3
42"
Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla,HRTC - 718,Ordinary 3+2 Non AC Seater,22:30,06:35,08h 05m,INR 495,,"2.0
12"
Jassur to Chandigarh,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,HRTC - 1405,Ordinary 3+2 Non AC Seater,14:40,23:45,09h 05m,INR 488,,3.9
Jassur to Chandigarh,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,HRTC - 1403,Ordinary 3+2 Non AC Seater,15:40,23:40,08h 00m,INR 403,,3.9
Jassur to Chandigarh,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,HRTC - 1414,Ordinary 3+2 Non AC Seater,16:26,23:59,07h 33m,INR 409,,3.9
Jassur to Chandigarh,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,HRTC - 1455,A/C Executive (2+3),17:10,23:55,06h 45m,INR 473,,"4.3
4"
Jassur to Chandigarh,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,23:20,04:00,04h 40m,INR 775,,"4.8
5"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,INR 925,,"3.5
5"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,504,,"4.8
171"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,05:10,07h 20m,890,,"4.7
161"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,INR 899,,"4.2
198"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:40,06:40,07h 00m,760,,"4.7
93"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,439,,"3.5
29"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,630,,"3.8
62"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,04:50,06h 25m,INR 569,,"4.8
4"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:45,05:00,06h 15m,722,,"3.9
34"
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,05:05,05h 35m,646,,3.2
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,FlixBus,AC Seater (2+2),22:05,05:50,07h 45m,INR 588.39,,3.0
Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),23:30,06:20,06h 50m,599,,2.6
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:00,22:20,03h 20m,853,,3.6
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:10,23:00,03h 50m,INR 999,,"4.2
11"
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:50,22:40,02h 50m,INR 797,,4.3
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:10,23:50,03h 40m,INR 999,,4.5
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:20,23:55,03h 35m,919,,3.9
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),20:25,00:05,03h 40m,INR 1122,,4.4
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,00:30,03h 50m,853,,3.6
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),22:25,00:30,02h 05m,629,,3.3
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,00:15,03h 45m,951,,"4.0
18"
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:10,00:15,03h 05m,892,,4.5
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),22:15,01:15,03h 00m,809,,3.3
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:05,00:30,03h 25m,INR 797,,4.3
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:38,00:08,02h 30m,865,,"5.0
6"
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),22:30,01:35,03h 05m,715,,3.6
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),21:40,00:20,02h 40m,INR 999,,3.2
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),22:00,02:00,04h 00m,1104,,3.0
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),21:45,00:25,02h 40m,INR 1099,,3.2
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Zakir Flights,Volvo A/C Semi Sleeper (2+2),21:55,00:55,03h 00m,1079,,3.0
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,02:20,04h 35m,INR 799,,4.5
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:50,00:30,02h 40m,919,,3.9
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,01:35,03h 35m,INR 699,,3.7
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:00,01:10,03h 10m,INR 950,,4.1
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),22:15,01:30,03h 15m,INR 940,,3.0
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:30,01:15,02h 45m,811,,4.5
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),22:30,00:55,02h 25m,715,,3.6
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),22:30,01:15,02h 45m,715,,3.6
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),23:05,02:45,03h 40m,674,,3.3
Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:35,01:55,02h 20m,729,,"4.9
7"
