Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,DNR Express,AC Sleeper (2+1),21:30,23:59,02h 29m,799,,"2.1
6"
Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Bhumi travels,AC Seater (2+2),22:00,03:00,05h 00m,INR 2000,,2.1
Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Shree Saipooja Travels,A/C Seater/Sleeper (2+1),23:10,02:30,03h 20m,2850,,2.8
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 680,,"4.7
150"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 480,,"4.3
92"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:00,06h 45m,INR 650,,"4.7
60"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,405,,"4.5
70"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,VSR Tours and Travels,A/C Sleeper (2+1),23:00,04:30,05h 30m,584,,"4.7
39"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:55,07h 20m,405,,"4.2
63"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,04:50,06h 15m,585,,"4.1
46"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Morning Star Travels,A/C Sleeper (2+1),22:50,04:30,05h 40m,INR 590,,"3.5
62"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,05:30,08h 10m,531,,"4.4
24"
Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 450,,"3.5
35"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 480,,"4.7
283"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:50,07h 15m,405,,"4.0
240"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,05:50,07h 15m,585,,"4.6
118"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 680,,"4.6
290"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,06:30,09h 10m,405,,"4.4
190"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,VSR Tours and Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,584,,"4.6
88"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:45,07h 30m,INR 650,,"4.6
129"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,06:30,09h 10m,531,,"4.2
53"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),22:50,05:15,06h 25m,INR 590,,"3.8
129"
Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),22:30,05:10,06h 40m,INR 590,,"3.5
42"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 400,,"4.3
134"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,INR 550,,"4.5
82"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,405,,"4.2
75"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,INR 759,,"4.9
27"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:00,04:45,06h 45m,INR 500,,"3.9
38"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),20:40,05:00,08h 20m,INR 400,,"3.7
44"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,02:05,07h 35m,500,,3.6
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),20:45,05:20,08h 35m,INR 450,,"3.9
18"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Sai Balaji Travels,A/C Sleeper (2+1),21:55,04:30,06h 35m,INR 777,,"5.0
5"
Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,MR Travels,A/C Sleeper (2+1),21:30,04:30,07h 00m,719,,New
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8238,Rajdhani (AC Semi Sleeper 2+2),17:00,19:45,02h 45m,INR 267,,"3.6
4"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8449,Super Luxury (Non AC Seater 2+2 Push Back),17:45,21:00,03h 15m,INR 245,,"3.9
14"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8384,Super Luxury (Non AC Seater 2+2 Push Back),20:50,01:30,04h 40m,INR 245,,"3.9
7"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8352,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:00,04h 00m,INR 245,,3.9
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8365,Super Luxury (Non AC Seater 2+2 Push Back),21:20,02:00,04h 40m,INR 245,,"4.4
14"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8457,Super Luxury (Non AC Seater 2+2 Push Back),21:30,00:45,03h 15m,INR 245,,"3.1
11"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8372,Super Luxury (Non AC Seater 2+2 Push Back),21:45,02:30,04h 45m,INR 245,,"4.5
7"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8451,Super Luxury (Non AC Seater 2+2 Push Back),22:45,02:45,04h 00m,INR 245,,"3.9
15"
Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8374,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:00,04h 00m,INR 245,,"3.4
15"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Jagan Travels,A/C Seater / Sleeper (2+1),22:00,09:30,11h 30m,INR 600,,"4.5
398"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Mozo travels,A/C Seater / Sleeper (2+1),20:10,09:25,13h 15m,INR 600,,"4.3
347"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Zingbus Plus,A/C Sleeper (2+1),20:50,07:50,11h 00m,892,,"4.6
661"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Vandana Travels,Non A/C Seater / Sleeper (2+1),22:10,09:30,11h 20m,INR 650,,"4.4
75"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,IntrCity SmartBus,AC Sleeper (2+1),21:30,07:20,09h 50m,INR 819,,"4.7
461"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00,07:15,11h 15m,INR 800,,"4.1
443"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,CGR Travels,A/C Sleeper (2+1),21:35,09:25,11h 50m,INR 700,,"4.6
413"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Ramana Tours And Travels,A/C Sleeper (2+1),20:30,07:50,11h 20m,941,,"4.5
708"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Sai Karthik Travels,Non A/C Seater / Sleeper (2+1),21:40,09:15,11h 35m,INR 500,,"4.5
684"
Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Vikram Travels,A/C Sleeper (2+1),20:20,08:30,12h 10m,INR 899,,"4.6
364"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,INR 549,,"4.2
332"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:25,05:45,08h 20m,INR 600,,"4.4
293"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:00,06:30,08h 30m,INR 549,,"4.2
189"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,AdSadiq Tours and Travels,A/C Sleeper (2+1),21:50,05:30,07h 40m,INR 899,,"3.9
177"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),21:50,06:08,08h 18m,INR 500,,"4.1
231"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Sleeper (2+1),21:29,06:00,08h 31m,INR 949,,"4.6
231"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sree sivasankar Travels,NON A/C Seater (2+2),21:30,06:22,08h 52m,INR 550,,"4.4
191"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),23:15,06:25,07h 10m,700,,"4.6
72"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,RESANDE TRANSPORTS,A/C Sleeper (2+1),23:15,05:45,06h 30m,840,,"4.8
31"
Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Royal Rich India,Bharat Benz A/C Sleeper (2+1),15:15,20:10,04h 55m,850,,"4.7
31"
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,INR 700,,3.8
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,INR 350,,"2.9
13"
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,01:00,04h 30m,INR 1000,,4.3
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Saini Travels Pvt. Ltd.,A/C Sleeper (2+1),21:30,01:40,04h 10m,INR 1000,,3.9
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,INR 2000,,4.1
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Mahadev Bus Service,A/C Sleeper (2+1),22:00,01:00,03h 00m,INR 2000,,3.8
Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,03:15,05h 30m,INR 1000,,2.9
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7267,Super Luxury (Non AC Seater 2+2 Push Back),15:20,20:00,04h 40m,INR 392,,"2.4
10"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7198,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:00,05h 30m,INR 392,,"3.7
23"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7331,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:15,05h 45m,INR 392,,"3.1
24"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7206,Super Luxury (Non AC Seater 2+2 Push Back),20:20,01:50,05h 30m,INR 392,,"3.0
22"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7235,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:00,05h 30m,INR 392,,"3.8
16"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),21:45,02:40,04h 55m,INR 428,,3.6
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 9507,RAJDHANI (A.C. Semi Sleeper),22:00,03:30,05h 30m,INR 428,,"4.4
21"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8194,LAHARI A/C SLEEPER CUM SEATER,22:00,03:45,05h 45m,INR 428,,"4.8
15"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 9511,Rajdhani (AC Semi Sleeper 2+2),23:00,04:30,05h 30m,INR 452,,"4.2
30"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7201,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:30,05h 30m,INR 392,,"3.6
53"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7271,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04:30,05h 15m,INR 392,,"4.0
38"
Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7273,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05:10,05h 25m,INR 392,,"4.2
41"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),15:00,19:50,04h 50m,INR 347,,"4.3
8"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7244,Super Luxury (Non AC Seater 2+2 Push Back),15:30,19:50,04h 20m,INR 347,,"2.0
5"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 9510,Rajdhani (AC Semi Sleeper 2+2),15:55,20:15,04h 20m,INR 378,,"4.7
6"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7225,Super Luxury (Non AC Seater 2+2 Push Back),16:30,20:50,04h 20m,INR 347,,"2.7
5"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7248,Super Luxury (Non AC Seater 2+2 Push Back),17:00,21:15,04h 15m,INR 347,,"3.7
12"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,17:50,21:40,03h 50m,INR 378,,"3.4
18"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:00,04h 30m,INR 347,,"4.3
4"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7266,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:20,04h 20m,INR 347,,"3.0
13"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7190,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:45,04h 15m,INR 347,,"2.6
5"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7308,RAJDHANI (A.C. Semi Sleeper),23:40,03:30,03h 50m,INR 378,,"4.5
5"
Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad,TGSRTC - 7192,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:20,04h 21m,INR 347,,"4.9
11"
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),15:05,20:25,05h 20m,383,,"4.9
9"
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),15:10,18:45,03h 35m,383,,"5.0
9"
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),16:00,21:15,05h 15m,383,,"4.6
12"
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,22:30,06h 00m,INR 580,,3.4
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:30,22:30,06h 00m,INR 730,,3.4
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),16:30,22:30,06h 00m,INR 800,,3.4
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:00,00:10,06h 10m,INR 580,,4.5
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:00,21:35,04h 35m,INR 700,,4.1
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,DMR Travels,A/C Sleeper (2+1),20:41,01:50,05h 09m,INR 700,,3.6
Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,LVP Travels,Non A/C Seater / Sleeper (2+1),20:50,02:50,06h 00m,INR 480,,4.2
