Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,,"3.1
39"
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,22:45,07h 45m,617,,3.9
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,Khurana Travel Services,A/C Sleeper (2+1),15:00,23:15,08h 15m,555,,3.8
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,Sharma Travels,AC Sleeper (2+1),15:30,23:15,07h 45m,617,,3.9
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,IntrCity SmartBus,AC Sleeper (2+1),15:40,23:45,08h 05m,INR 1100,,4.4
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,IntrCity SmartBus,AC Sleeper (2+1),16:40,00:45,08h 05m,INR 959,,4.4
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,IntrCity SmartBus,AC Sleeper (2+1),17:40,01:00,07h 20m,INR 1003,,4.4
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,URL Travels Neeta,A/C Sleeper (2+1),13:30,18:20,04h 50m,2625,,4.0
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,00:30,06h 30m,INR 1099,,4.0
Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:35,02:20,07h 45m,INR 849,,3.6
Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,,"4.1
10"
Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),16:25,17:00,00h 35m,INR 150,,3.6
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,,"3.2
13"
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 500,,"3.6
147"
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1450,,"2.6
4"
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,00:30,06h 30m,INR 1099,,4.0
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,23:00,08h 00m,617,,3.9
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Khurana Travel Services,A/C Sleeper (2+1),15:00,23:40,08h 40m,601,,3.8
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:35,02:40,08h 05m,INR 849,,3.6
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,URL Travels Neeta,A/C Sleeper (2+1),13:30,18:30,05h 00m,2625,,4.0
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,02:45,07h 15m,4499,,4.4
Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,Sharma Travels,AC Sleeper (2+1),15:30,23:30,08h 00m,617,,3.9
Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,,"4.1
6"
Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,,3.6
Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,,3.6
Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,,3.6
Goa Airport to Panaji,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,INR 150,,4.5
Goa Airport to Panaji,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,INR 150,,"4.5
4"
Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:00,09:00,15h 00m,INR 1599,,"3.9
160"
Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,Humsafar Travels,A/C Sleeper (2+1),14:30,09:30,19h 00m,INR 1600,,"3.7
46"
Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),15:00,08:00,17h 00m,INR 1750,,"3.3
34"
Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,14h 20m,INR 1600,,"2.6
23"
Goa to Shivamogga,https://www.redbus.in/bus-tickets/goa-to-shimoga,Kadamba Transport Corporation Limited (KTCL) - 8355,Non AC Seater 2+2,15:00,01:03,10h 03m,INR 450,,"3.4
4"
Goa to Shivamogga,https://www.redbus.in/bus-tickets/goa-to-shimoga,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,INR 1000,,"3.5
20"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00,03:00,09h 00m,INR 550,,"3.6
18"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,INR 900,,"4.7
45"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,08h 10m,INR 900,,"4.7
35"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:40,08h 10m,INR 600,,"4.9
27"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Gobus,VE A/C Sleeper (2+1),23:00,07:30,08h 30m,INR 900,,"4.6
30"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,04:10,08h 10m,INR 900,,"4.7
25"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,09h 30m,INR 1000,,"4.5
30"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 900,,"4.4
18"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,05:31,08h 30m,INR 700,,"3.7
32"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Zingbus Plus,VE A/C Sleeper (2+1),20:50,05:05,08h 15m,917,,"4.8
9"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:16,09h 15m,INR 700,,"4.1
15"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 950,,"4.6
6"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,08h 45m,INR 1000,,"4.8
4"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Amrutyog Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 900,,"4.1
8"
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,AC Sleeper (2+1),19:00,03:25,08h 25m,INR 900,,"4.7
4"
Panaji to Mopa Airport,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,14:30,01h 00m,INR 200,,3.6
Panaji to Mopa Airport,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,,"2.3
6"
Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,Kadamba Transport Corporation Limited (KTCL) - 6239,Volvo AC Seater 2+2,18:00,09:00,15h 00m,INR 1200,,"4.5
14"
Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,PSR Travels Goa (Parrikar),A/C Sleeper (2+1),19:15,10:00,14h 45m,INR 1399,,"3.8
157"
Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 1450,,"2.4
58"
Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,Hans Travels (I) Private Limited,A/C Sleeper (2+1),14:00,04:15,14h 15m,INR 1400,,"2.0
17"
Mopa Airport to Panaji,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:55,00h 55m,INR 200,,3.6
Belagavi to Saquelim,https://www.redbus.in/bus-tickets/belagavi-to-saquelim,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,18:15,02h 15m,INR 140,,3.6
Calangute (goa) to Panaji,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:01,00h 31m,INR 100,,3.6
